gene	pc_outlier	pd_outlier	sample_id	expression_in_log2tpm1	pc_high	is_top_5	SS18_fusion_partner	cluster	histology	num_total_samples	Is_a_cancer_gene?	Is a TH druggable gene?	n_ss_samples_with_upoutlier	pct_ss_samples_with_upoutlier
NR2F2	pc_up	NA	TH03_0112_S02	9.86451117881	7.89749193192	top5	SSX1	1	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1363_S01	9.22848202237	7.89777231216	top5	SSX1	3	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1364_S01	9.14396986722	7.89777231216	top5	SSX1	3	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1366_S01	9.38706953259	7.89777231216	top5	SSX1	2	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1367_S01	9.29103252558	7.89777231216	top5	SSX1	2	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1370_S01	8.48635236688	7.89777231216	top5	SSX1	3	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1371_S01	8.14430134833	7.89777231216	top5	SSX1	2	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1373_S01	9.46446406677	7.89777231216	top5	SSX1	1	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1376_S01	9.14197937953	7.89777231216	top5	SSX1	3	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR31_1386_S01	9.44621486763	7.89777231216	top5	SSX1	1	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR31_1392_S01	9.39248916197	7.89777231216	top5	SSX1	1	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR31_1393_S01	9.52548165809	7.89777231216	top5	SSX1	3	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1368_S01	9.10643207782	7.89777231216	top5	SSX2	1	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1372_S01	9.53665519296	7.89777231216	top5	SSX2	2	NA	36	FALSE	FALSE	18	50
NR2F2	pc_up	NA	THR39_1374_S01	9.63548233695	7.89777231216	top5	SSX2	3	NA	36	FALSE	FALSE	18	50
FOXD1-AS1	pc_up	NA	TCGA-DX-AB3B-01	7.81461659236	6.03469610214	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	TCGA-MJ-A850-01	6.23249822037	6.03469610214	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	TCGA-X6-A8C7-01	6.91658100565	6.03469610214	top5	SSX1	1	biphasic	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	TCGA-DX-A7EO-01	7.68183676217	6.03469610214	top5	SSX2	2	biphasic	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	TCGA-DX-A7ER-01	7.35304368692	6.03469610214	top5	SSX2	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1360_S01	6.94169322566	6.03469610214	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1361_S01	7.80548593713	6.03469610214	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1365_S01	7.84649331596	6.03469610214	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1366_S01	6.82476785314	6.03469610214	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1367_S01	6.82654848729	6.03469610214	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1370_S01	6.92943596018	6.03469610214	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1371_S01	8.04865034292	6.03469610214	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1375_S01	7.76513688957	6.03469610214	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1377_S01	7.86530024273	6.03469610214	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1368_S01	6.4548339069	6.03469610214	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1369_S01	8.24398318935	6.03469610214	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
FOXD1-AS1	pc_up	NA	THR39_1378_S01	6.09127669437	6.03469610214	top5	SSX2	2	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TCGA-DX-AB3B-01	7.03453653614	6.04940652847	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TCGA-MJ-A850-01	6.54887763252	6.04940652847	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TCGA-X6-A8C7-01	6.67665915007	6.04940652847	top5	SSX1	1	biphasic	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TH03_0112_S01	6.79506558266	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TH03_0112_S02	7.51530560545	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1361_S01	6.20730722345	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1362_S01	6.84033733876	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1365_S01	6.43095427139	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1366_S01	7.8378801856600004	6.04940652847	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1367_S01	7.66184934021	6.04940652847	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1370_S01	6.94637996751	6.04940652847	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1371_S01	7.37712374913	6.04940652847	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1376_S01	6.9406366072	6.04940652847	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1377_S01	6.77636722957	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TH03_0156_S01	6.47411151394	6.04940652847	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	TH27_0976_S01	7.17022553161	6.04940652847	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
NPTX2	pc_up	NA	THR39_1372_S01	7.266036894	6.04940652847	top5	SSX2	2	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TCGA-MJ-A850-01	6.9909762856	4.27503299713	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TCGA-DX-A7EO-01	7.16120586277	4.27503299713	top5	SSX2	2	biphasic	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TCGA-DX-A7ER-01	5.20910199483	4.27503299713	top5	SSX2	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TCGA-FX-A8OO-01	8.18785207316	4.27503299713	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TCGA-WK-A8XT-01	6.79761512303	4.27503299713	top5	SSX2	1	monophasic	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1360_S01	6.41835863488	4.27503299713	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1363_S01	5.39746072605	4.27503299713	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1364_S01	6.11499161333	4.27503299713	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1367_S01	6.12225856781	4.27503299713	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1370_S01	6.09634619899	4.27503299713	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1373_S01	6.87319800282	4.27503299713	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1376_S01	6.31251996747	4.27503299713	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR31_1386_S01	5.89845023281	4.27503299713	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR31_1392_S01	7.56521634671	4.27503299713	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	TH03_0156_S01	7.45918568375	4.27503299713	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1368_S01	6.31179371775	4.27503299713	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
OSR1	pc_up	NA	THR39_1374_S01	5.7852889807	4.27503299713	top5	SSX2	3	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-DX-AB3B-01	5.79234568147	3.33576774597	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-MJ-A850-01	5.92836466594	3.33576774597	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-DX-A7ER-01	5.13627679732	3.33576774597	top5	SSX2	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-WK-A8XT-01	5.39848406905	3.33576774597	top5	SSX2	1	monophasic	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-Z4-AAPF-01	5.33486260902	3.33576774597	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TH03_0112_S01	7.78613891323	3.33576774597	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TH03_0112_S02	6.57833494868	3.33576774597	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1360_S01	7.19593810043	3.33576774597	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1362_S01	7.28586454703	3.33576774597	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1364_S01	6.03891898929	3.33576774597	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1371_S01	5.84924870276	3.33576774597	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR31_1386_S01	6.0552824355	3.33576774597	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR31_1393_S01	5.70348834966	3.33576774597	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1368_S01	6.55382125653	3.33576774597	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1369_S01	6.81288323491	3.33576774597	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	THR39_1372_S01	6.70556327457	3.33576774597	top5	SSX2	2	NA	36	FALSE	FALSE	17	47.22222222222222
SOX8	pc_up	NA	TCGA-DX-A7EQ-01	6.19570020828	3.33576774597	top5	NA	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
SS18	pc_up	NA	TCGA-X6-A8C7-01	6.90011888251	6.83673429489	top5	SSX1	1	biphasic	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	TH03_0112_S01	8.2100868426	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	TH03_0112_S02	8.200162974	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1360_S01	7.34447345946	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1362_S01	7.05137210172	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1364_S01	7.06942291385	6.83673429489	top5	SSX1	3	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1365_S01	6.95535930524	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1366_S01	7.03353312673	6.83673429489	top5	SSX1	2	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1370_S01	6.86257537148	6.83673429489	top5	SSX1	3	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1373_S01	6.84862294043	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1375_S01	7.12111903912	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR31_1386_S01	7.13985827614	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	TH03_0156_S01	7.11945993446	6.83673429489	top5	SSX1	3	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	TH27_0976_S01	7.73294750834	6.83673429489	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1368_S01	6.87639415878	6.83673429489	top5	SSX2	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1369_S01	7.13370736066	6.83673429489	top5	SSX2	1	NA	36	TRUE	FALSE	17	47.22222222222222
SS18	pc_up	NA	THR39_1372_S01	7.01279212197	6.83673429489	top5	SSX2	2	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TCGA-DX-AB3B-01	6.25154352059	0.0891928002238	top5	SSX1	2	monophasic	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TCGA-MJ-A850-01	5.77270862842	0.0891928002238	top5	SSX1	2	monophasic	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TCGA-X6-A8C7-01	6.09385902172	0.0891928002238	top5	SSX1	1	biphasic	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TH03_0112_S01	6.97487342579	0.0891928002238	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TH03_0112_S02	6.80632405739	0.0891928002238	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1360_S01	6.54720302476	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1361_S01	6.08214904135	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1362_S01	6.4041197244	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1365_S01	6.45384677375	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1371_S01	6.2288186905	0.106610842049	top5	SSX1	2	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1373_S01	6.00831656373	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR39_1375_S01	6.25964912065	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR31_1386_S01	6.34091827027	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR31_1392_S01	5.70570149685	0.106610842049	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	THR31_1393_S01	5.8117278978	0.106610842049	top5	SSX1	3	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TH03_0156_S01	6.24906603386	0.0891928002238	top5	SSX1	3	NA	36	TRUE	FALSE	17	47.22222222222222
SSX1	pc_up	NA	TH27_0976_S01	6.40105015932	0.0891928002238	top5	SSX1	1	NA	36	TRUE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	TCGA-FX-A8OO-01	7.55399060859	6.02168607712	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	TH03_0112_S01	8.3748656022	6.02168607712	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	TH03_0112_S02	7.05939854397	6.02168607712	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1363_S01	6.59066189597	6.02154064178	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1364_S01	6.63937688864	6.02154064178	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1370_S01	8.38960983042	6.02154064178	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1371_S01	8.46066066461	6.02154064178	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1373_S01	8.03952227171	6.02154064178	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1376_S01	8.01100356443	6.02154064178	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR31_1386_S01	8.054848477	6.02154064178	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR31_1392_S01	7.81005744244	6.02154064178	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	TH03_0156_S01	7.62446649485	6.02168607712	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	pd_up	TH27_0976_S01	7.93640237773	6.02168607712	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1368_S01	7.83541884048	6.02154064178	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1369_S01	6.73254056131	6.02154064178	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1372_S01	8.16596217118	6.02154064178	top5	SSX2	2	NA	36	FALSE	FALSE	17	47.22222222222222
SUCO	pc_up	NA	THR39_1374_S01	6.05115454988	6.02154064178	top5	SSX2	3	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-MJ-A850-01	8.06379728075	5.18622541428	top5	SSX1	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-DX-A7EO-01	5.47439070782	5.18622541428	top5	SSX2	2	biphasic	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-DX-A7ER-01	6.35511608439	5.18622541428	top5	SSX2	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-DX-AB3C-01	7.68880276255	5.18622541428	top5	SSX2	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-WK-A8XT-01	5.96574932636	5.18622541428	top5	SSX2	1	monophasic	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	pd_up	TCGA-Z4-AAPF-01	6.80326409749	5.18622541428	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1361_S01	6.53138146052	5.18622541428	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1363_S01	7.1873520732	5.18622541428	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1364_S01	7.84235034341	5.18622541428	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1371_S01	6.34251918966	5.18622541428	top5	SSX1	2	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1373_S01	5.78764141448	5.18622541428	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1375_S01	6.31976242767	5.18622541428	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1376_S01	8.2451248255	5.18622541428	top5	SSX1	3	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1377_S01	5.8562387599	5.18622541428	top5	SSX1	1	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1368_S01	6.38439523839	5.18622541428	top5	SSX2	1	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	THR39_1374_S01	6.1122831086	5.18622541428	top5	SSX2	3	NA	36	FALSE	FALSE	17	47.22222222222222
TGFB2-OT1	pc_up	NA	TCGA-DX-A7EQ-01	6.59231616502	5.18622541428	top5	NA	2	monophasic	36	FALSE	FALSE	17	47.22222222222222
COL23A1	pc_up	NA	TCGA-MJ-A850-01	5.32013836566	4.33284091949	top5	SSX1	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TCGA-DX-A7ER-01	5.59219261956	4.33284091949	top5	SSX2	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TCGA-DX-AB3C-01	6.80266959064	4.33284091949	top5	SSX2	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TCGA-WK-A8XT-01	5.5184927628	4.33284091949	top5	SSX2	1	monophasic	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TH03_0112_S01	6.33931557241	4.33284091949	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TH03_0112_S02	6.60050764535	4.33284091949	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR39_1370_S01	5.78894666658	4.33741474152	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR39_1371_S01	6.3689429144	4.33741474152	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR39_1373_S01	5.85024935829	4.33741474152	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR31_1386_S01	6.83175059457	4.33741474152	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR31_1392_S01	5.55397480824	4.33741474152	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR31_1393_S01	5.39780296186	4.33741474152	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TH03_0156_S01	6.21334728173	4.33284091949	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR39_1372_S01	7.37234272302	4.33741474152	top5	SSX2	2	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	THR39_1378_S01	4.38335869539	4.33741474152	top5	SSX2	2	NA	36	FALSE	FALSE	16	44.44444444444444
COL23A1	pc_up	NA	TCGA-DX-A7EQ-01	5.91508693865	4.33284091949	top5	NA	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	TCGA-X6-A8C7-01	5.91961096617	2.47467374802	top5	SSX1	1	biphasic	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	TCGA-FX-A8OO-01	5.44223850314	2.47467374802	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	pd_up	TCGA-Z4-AAPF-01	5.87162995693	2.47467374802	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1360_S01	6.52872758153	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1361_S01	5.83869970177	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1362_S01	5.84849775539	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1363_S01	5.51032901949	2.48349642754	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1365_S01	6.33485426933	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1366_S01	6.57455568566	2.48349642754	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1367_S01	6.37642931107	2.48349642754	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1370_S01	5.88044064789	2.48349642754	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1375_S01	6.06026359874	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1376_S01	5.86170728659	2.48349642754	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR31_1386_S01	6.98538657677	2.48349642754	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1368_S01	6.35508676167	2.48349642754	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
DLX1	pc_up	NA	THR39_1369_S01	6.42978332051	2.48349642754	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	TCGA-DX-AB3B-01	6.47123797309	5.62849569321	top5	SSX1	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	TCGA-X6-A8C7-01	6.35402939555	5.62849569321	top5	SSX1	1	biphasic	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	TH03_0112_S02	5.63255905212	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
